"match_id","date","fighter","opponent","winner","weight_class"
359,"2018-10-06","Anthony Rocco Martin","Ryan LaFlare",1,"Welterweight"
360,"2018-09-22","Eryk Anders","Thiago Santos",0,"Light Heavyweight"
361,"2018-09-22","Alex Oliveira","Carlo Pedersoli",1,"Welterweight"
362,"2018-09-22","Rogerio Nogueira","Sam Alvey",1,"Light Heavyweight"
363,"2018-09-22","Andre Ewell","Renan Barao",1,"Bantamweight"
364,"2018-09-22","Marina Rodriguez","Randa Markos",0.5,"Women's Strawweight"
365,"2018-09-22","Charles Oliveira","Christos Giagos",1,"Lightweight"
366,"2018-09-22","Evan Dunham","Francisco Trinaldo",0,"Lightweight"
367,"2018-09-22","Luis Henrique","Ryan Spann",0,"Light Heavyweight"
368,"2018-09-22","Augusto Sakai","Chase Sherman",1,"Heavyweight"
369,"2018-09-22","Ben Saunders","Sergio Moraes",0,"Welterweight"
370,"2018-09-22","Gillian Robertson","Mayra Bueno Silva",0,"Women's Flyweight"
371,"2018-09-22","Hector Lombard","Thales Leites",0,"Middleweight"
372,"2018-09-22","Elizeu Zaleski dos Santos","Luigi Vendramini",1,"Welterweight"
373,"2018-09-22","Alex Chambers","Livinha Souza",0,"Women's Strawweight"
374,"2018-09-15","Aleksei Oleinik","Mark Hunt",1,"Heavyweight"
375,"2018-09-15","Jan Blachowicz","Nikita Krylov",1,"Light Heavyweight"
376,"2018-09-15","Andrei Arlovski","Shamil Abdurakhimov",0,"Heavyweight"
377,"2018-09-15","Aleksei Kunchenko","Thiago Alves",1,"Welterweight"
378,"2018-09-15","CB Dollaway","Khalid Murtazaliev",0,"Middleweight"
379,"2018-09-15","Jin Soo Son","Petr Yan",0,"Bantamweight"
380,"2018-09-15","Kajan Johnson","Rustam Khabilov",0,"Lightweight"
381,"2018-09-15","Desmond Green","Mairbek Taisumov",0,"Lightweight"
382,"2018-09-15","Magomed Ankalaev","Marcin Prachnio",1,"Light Heavyweight"
383,"2018-09-15","Adam Yandiev","Jordan Johnson",0,"Middleweight"
384,"2018-09-15","Ramazan Emeev","Stefan Sekulic",1,"Welterweight"
385,"2018-09-15","Merab Dvalishvili","Terrion Ware",1,"Bantamweight"
386,"2018-09-08","Darren Till","Tyron Woodley",0,"Welterweight"
387,"2018-09-08","Jessica Andrade","Karolina Kowalkiewicz",1,"Women's Strawweight"
388,"2018-09-08","Brandon Davis","Zabit Magomedsharipov",0,"Featherweight"
389,"2018-09-08","Jimmie Rivera","John Dodson",1,"Bantamweight"
390,"2018-09-08","Abdul Razak Alhassan","Niko Price",1,"Welterweight"
391,"2018-09-08","Carla Esparza","Tatiana Suarez",0,"Women's Strawweight"
392,"2018-09-08","Aljamain Sterling","Cody Stamann",1,"Bantamweight"
393,"2018-09-08","Frank Camacho","Geoff Neal",0,"Welterweight"
394,"2018-09-08","Charles Byrd","Darren Stewart",0,"Middleweight"
395,"2018-09-08","Craig White","Diego Sanchez",0,"Welterweight"
396,"2018-09-08","Alex White","Jim Miller",0,"Lightweight"
397,"2018-09-08","Irene Aldana","Lucie Pudilova",1,"Women's Bantamweight"
398,"2018-09-08","Jarred Brooks","Roberto Sanchez",1,"Flyweight"
399,"2018-08-25","James Vick","Justin Gaethje",0,"Lightweight"
400,"2018-08-25","Andre Fili","Michael Johnson",0,"Featherweight"
401,"2018-08-25","Angela Hill","Cortney Casey",0,"Women's Strawweight"
402,"2018-08-25","Bryan Barberena","Jake Ellenberger",1,"Welterweight"
403,"2018-08-25","Deiveson Figueiredo","John Moraga",1,"Flyweight"
404,"2018-08-25","Eryk Anders","Tim Williams",1,"Middleweight"
405,"2018-08-25","James Krause","Warlley Alves",1,"Welterweight"
406,"2018-08-25","Cory Sandhagen","Iuri Alcantara",1,"Bantamweight"
407,"2018-08-25","Andrew Sanchez","Markus Perez",1,"Middleweight"
408,"2018-08-25","George Sullivan","Mickey Gall",0,"Welterweight"
409,"2018-08-25","Joanne Calderwood","Kalindra Faria",1,"Women's Flyweight"
410,"2018-08-25","Drew Dober","Jon Tuck",1,"Lightweight"
411,"2018-08-25","Luke Sanders","Rani Yahya",0,"Bantamweight"
412,"2018-08-04","Cody Garbrandt","TJ Dillashaw",0,"Bantamweight"
413,"2018-08-04","Demetrious Johnson","Henry Cejudo",0,"Flyweight"
414,"2018-08-04","Cub Swanson","Renato Moicano",0,"Featherweight"
415,"2018-08-04","JJ Aldrich","Polyana Viana",1,"Women's Strawweight"
416,"2018-08-04","Kevin Holland","Thiago Santos",0,"Middleweight"
417,"2018-08-04","Brett Johns","Pedro Munhoz",0,"Bantamweight"
418,"2018-08-04","Montel Jackson","Ricky Simon",0,"Bantamweight"
419,"2018-08-04","Kyung Ho Kang","Ricardo Ramos",0,"Bantamweight"
420,"2018-08-04","Matt Sayles","Sheymon Moraes",0,"Featherweight"
421,"2018-08-04","Alex Perez","Jose Torres",1,"Flyweight"
422,"2018-08-04","Danielle Taylor","Weili Zhang",0,"Women's Strawweight"
423,"2018-08-04","Marlon Vera","Wuliji Buren",1,"Bantamweight"
424,"2018-07-28","Dustin Poirier","Eddie Alvarez",1,"Lightweight"
425,"2018-07-28","Jeremy Stephens","Jose Aldo",0,"Featherweight"
426,"2018-07-28","Joanna Jedrzejczyk","Tecia Torres",1,"Women's Strawweight"
427,"2018-07-28","Alexander Hernandez","Olivier Aubin-Mercier",1,"Lightweight"
428,"2018-07-28","Alex Morono","Jordan Mein",0,"Welterweight"
429,"2018-07-28","Austin Arnett","Hakeem Dawodu",0,"Featherweight"
430,"2018-07-28","Islam Makhachev","Kajan Johnson",1,"Lightweight"
431,"2018-07-28","Gadzhimurad Antigulov","Ion Cutelaba",0,"Light Heavyweight"
432,"2018-07-28","John Makdessi","Ross Pearson",1,"Lightweight"
433,"2018-07-28","Alexis Davis","Katlyn Chookagian",0,"Women's Flyweight"
434,"2018-07-28","Dustin Ortiz","Matheus Nicolau",1,"Flyweight"
435,"2018-07-28","Nina Ansaroff","Randa Markos",1,"Women's Strawweight"
436,"2018-07-28","Alvaro Herrera","Devin Powell",0,"Lightweight"
437,"2018-07-22","Anthony Smith","Mauricio Rua",1,"Light Heavyweight"
438,"2018-07-22","Corey Anderson","Glover Teixeira",1,"Light Heavyweight"
439,"2018-07-22","Abu Azaitar","Vitor Miranda",1,"Middleweight"
440,"2018-07-22","Marcin Tybura","Stefan Struve",1,"Heavyweight"
441,"2018-07-22","Danny Roberts","David Zawada",1,"Welterweight"
442,"2018-07-22","Marc Diakiese","Nasrat Haqparast",0,"Lightweight"
443,"2018-07-22","Damir Hadzovic","Nick Hein",1,"Lightweight"
444,"2018-07-22","Bartosz Fabinski","Emil Meek",1,"Welterweight"
445,"2018-07-22","Khalid Taha","Nad Narimani",0,"Featherweight"
446,"2018-07-22","Aleksandar Rakic","Justin Ledet",1,"Light Heavyweight"
447,"2018-07-22","Davey Grant","Manny Bermudez",0,"Bantamweight"
448,"2018-07-22","Darko Stosic","Jeremy Kimball",1,"Light Heavyweight"
449,"2018-07-22","Damian Stasiak","Liu Pingyuan",0,"Bantamweight"
450,"2018-07-14","Blagoy Ivanov","Junior Dos Santos",0,"Heavyweight"
451,"2018-07-14","Sage Northcutt","Zak Ottow",1,"Welterweight"
452,"2018-07-14","Dennis Bermudez","Rick Glenn",0,"Featherweight"
453,"2018-07-14","Niko Price","Randy Brown",1,"Welterweight"
454,"2018-07-14","Chad Mendes","Myles Jury",1,"Featherweight"
455,"2018-07-14","Cat Zingano","Marion Reneau",1,"Women's Bantamweight"
456,"2018-07-14","Alejandro Perez","Eddie Wineland",1,"Bantamweight"
457,"2018-07-14","Alexander Volkanovski","Darren Elkins",1,"Featherweight"
458,"2018-07-14","Justin Scoggins","Said Nurmagomedov",0,"Flyweight"
459,"2018-07-14","Kurt Holobaugh","Raoni Barcelos",0,"Featherweight"
460,"2018-07-14","Jennifer Maia","Liz Carmouche",0,"Women's Flyweight"
461,"2018-07-14","Elias Garcia","Mark De La Rosa",0,"Flyweight"
462,"2018-07-14","Jessica Aguilar","Jodie Esquibel",1,"Women's Strawweight"
463,"2018-07-07","Daniel Cormier","Stipe Miocic",1,"Heavyweight"
464,"2018-07-07","Derrick Lewis","Francis Ngannou",1,"Heavyweight"
465,"2018-07-07","Mike Perry","Paul Felder",1,"Welterweight"
466,"2018-07-07","Anthony Pettis","Michael Chiesa",1,"Lightweight"
467,"2018-07-07","Gokhan Saki","Khalil Rountree Jr.",0,"Light Heavyweight"
468,"2018-07-07","Paulo Costa","Uriah Hall",1,"Middleweight"
469,"2018-07-07","Raphael Assuncao","Rob Font",1,"Bantamweight"
470,"2018-07-07","Drakkar Klose","Lando Vannata",1,"Lightweight"
471,"2018-07-07","Curtis Millender","Max Griffin",1,"Welterweight"
472,"2018-07-07","Dan Hooker","Gilbert Burns",1,"Lightweight"
473,"2018-07-07","Emily Whitmire","Jamie Moyle",1,"Women's Strawweight"
474,"2018-07-06","Brad Tavares","Israel Adesanya",0,"Middleweight"
475,"2018-07-06","Joe Giannetti","Michael Trizano",0,"Lightweight"
476,"2018-07-06","Brad Katona","Jay Cucciniello",1,"Featherweight"
477,"2018-07-06","Alex Caceres","Martin Bravo",1,"Featherweight"
478,"2018-07-06","Barb Honchak","Roxanne Modafferi",0,"Women's Flyweight"
479,"2018-07-06","Alessio Di Chirico","Julian Marquez",1,"Middleweight"
480,"2018-07-06","Montana De La Rosa","Rachael Ostovich",1,"Women's Flyweight"
481,"2018-07-06","Luis Pena","Richie Smullen",1,"Lightweight"
482,"2018-07-06","Allan Zuniga","John Gunther",0,"Lightweight"
483,"2018-07-06","Bryce Mitchell","Tyler Diamond",1,"Featherweight"
484,"2018-07-06","Matt Bessette","Steven Peterson",0,"Featherweight"
485,"2018-07-06","Gerald Meerschaert","Oskar Piechota",1,"Middleweight"
486,"2018-06-23","Donald Cerrone","Leon Edwards",0,"Welterweight"
487,"2018-06-23","Ovince Saint Preux","Tyson Pedro",1,"Light Heavyweight"
488,"2018-06-23","Jessica-Rose Clark","Jessica Eye",0,"Women's Flyweight"
489,"2018-06-23","Daichi Abe","Li Jingliang",0,"Welterweight"
490,"2018-06-23","Petr Yan","Teruto Ishihara",1,"Bantamweight"
491,"2018-06-23","Felipe Arantes","Song Yadong",0,"Bantamweight"
492,"2018-06-23","Rolando Dy","Shane Young",0,"Featherweight"
493,"2018-06-23","Hector Aldana","Song Kenan",0,"Welterweight"
494,"2018-06-23","Jake Matthews","Shinsho Anzai",1,"Welterweight"
495,"2018-06-23","Viviane Pereira","Yan Xiaonan",0,"Women's Strawweight"
496,"2018-06-23","Matt Schnell","Naoki Inoue",1,"Flyweight"
497,"2018-06-23","Jenel Lausa","Ulka Sasaki",0,"Flyweight"
498,"2018-06-23","Ji Yeon Kim","Melinda Fabian",1,"Women's Flyweight"
499,"2018-06-09","Robert Whittaker","Yoel Romero",1,"Middleweight"
500,"2018-06-09","Colby Covington","Rafael Dos Anjos",1,"Welterweight"
501,"2018-06-09","Holly Holm","Megan Anderson",1,"Women's Featherweight"
502,"2018-06-09","Andrei Arlovski","Tai Tuivasa",0,"Heavyweight"
503,"2018-06-09","CM Punk","Mike Jackson",0,"Welterweight"
504,"2018-06-09","Alistair Overeem","Curtis Blaydes",0,"Heavyweight"
505,"2018-06-09","Carla Esparza","Claudia Gadelha",0,"Women's Strawweight"
506,"2018-06-09","Mirsad Bektic","Ricardo Lamas",1,"Featherweight"
507,"2018-06-09","Chris de la Rocha","Rashad Coulter",1,"Heavyweight"
508,"2018-06-09","Anthony Smith","Rashad Evans",1,"Light Heavyweight"
509,"2018-06-09","Joseph Benavidez","Sergio Pettis",0,"Flyweight"
510,"2018-06-09","Charles Oliveira","Clay Guida",1,"Lightweight"
511,"2018-06-09","Dan Ige","Mike Santiago",1,"Featherweight"
512,"2018-06-01","Jimmie Rivera","Marlon Moraes",0,"Bantamweight"
513,"2018-06-01","Gregor Gillespie","Vinc Pichel",1,"Lightweight"
514,"2018-06-01","Daniel Spitz","Walt Harris",0,"Heavyweight"
515,"2018-06-01","Ben Saunders","Jake Ellenberger",1,"Welterweight"
516,"2018-06-01","Daniel Teymur","Julio Arce",0,"Featherweight"
517,"2018-06-01","Gian Villante","Sam Alvey",0,"Light Heavyweight"
518,"2018-06-01","Lauren Murphy","Sijara Eubanks",0,"Women's Flyweight"
519,"2018-06-01","David Teymur","Nik Lentz",1,"Lightweight"
520,"2018-06-01","Belal Muhammad","Chance Rencountre",1,"Welterweight"
521,"2018-06-01","Desmond Green","Gleison Tibau",1,"Lightweight"
522,"2018-06-01","Johnny Eduardo","Nathaniel Wood",0,"Bantamweight"
523,"2018-06-01","Jarred Brooks","Jose Torres",0,"Flyweight"
524,"2018-05-27","Darren Till","Stephen Thompson",1,"Welterweight"
525,"2018-05-27","Craig White","Neil Magny",0,"Welterweight"
526,"2018-05-27","Arnold Allen","Mads Burnell",1,"Featherweight"
527,"2018-05-27","Jason Knight","Makwan Amirkhani",0,"Featherweight"
528,"2018-05-27","Claudio Silva","Nordine Taleb",1,"Welterweight"
529,"2018-05-27","Darren Stewart","Eric Spicely",1,"Middleweight"
530,"2018-05-27","Daniel Kelly","Tom Breese",0,"Middleweight"
531,"2018-05-27","Gina Mazany","Lina Lansberg",0,"Women's Bantamweight"
532,"2018-05-27","Bradley Scott","Carlo Pedersoli",0,"Welterweight"
533,"2018-05-27","Gillian Robertson","Molly McCann",1,"Women's Flyweight"
534,"2018-05-27","Elias Theodorou","Trevor Smith",1,"Middleweight"
535,"2018-05-19","Demian Maia","Kamaru Usman",0,"Welterweight"
536,"2018-05-19","Alexa Grasso","Tatiana Suarez",0,"Women's Strawweight"
537,"2018-05-19","Dominick Reyes","Jared Cannonier",1,"Light Heavyweight"
538,"2018-05-19","Diego Rivas","Guido Cannetti",0,"Bantamweight"
539,"2018-05-19","Andrea Lee","Veronica Macedo",1,"Women's Flyweight"
540,"2018-05-19","Chad Laprise","Vicente Luque",0,"Welterweight"
541,"2018-05-19","Michel Prazeres","Zak Cummings",1,"Welterweight"
542,"2018-05-19","Alexandre Pantoja","Brandon Moreno",1,"Flyweight"
543,"2018-05-19","Poliana Botelho","Syuri Kondo",1,"Women's Strawweight"
544,"2018-05-19","Gabriel Benitez","Humberto Bandenay",1,"Featherweight"
545,"2018-05-19","Brandon Davis","Enrique Barzola",0,"Featherweight"
546,"2018-05-19","Frankie Saenz","Henry Briones",1,"Bantamweight"
547,"2018-05-19","Claudio Puelles","Felipe Silva",1,"Lightweight"
548,"2018-05-12","Amanda Nunes","Raquel Pennington",1,"Women's Bantamweight"
549,"2018-05-12","Jacare Souza","Kelvin Gastelum",0,"Middleweight"
550,"2018-05-12","Amanda Cooper","Mackenzie Dern",0,"Women's Strawweight"
551,"2018-05-12","Brian Kelleher","John Lineker",0,"Bantamweight"
552,"2018-05-12","Lyoto Machida","Vitor Belfort",1,"Middleweight"
553,"2018-05-12","Cezar Ferreira","Karl Roberson",1,"Middleweight"
554,"2018-05-12","Aleksei Oleinik","Junior Albini",1,"Heavyweight"
555,"2018-05-12","Davi Ramos","Nick Hein",1,"Lightweight"
556,"2018-05-12","Elizeu Zaleski dos Santos","Sean Strickland",1,"Welterweight"
557,"2018-05-12","Sultan Aliev","Warlley Alves",0,"Welterweight"
558,"2018-05-12","Jack Hermansson","Thales Leites",1,"Middleweight"
559,"2018-05-12","Alberto Mina","Ramazan Emeev",0,"Welterweight"
560,"2018-05-12","James Bochnovic","Markus Perez",0,"Middleweight"
561,"2018-04-21","Edson Barboza","Kevin Lee",0,"Lightweight"
562,"2018-04-21","Cub Swanson","Frankie Edgar",0,"Featherweight"
563,"2018-04-21","Chase Sherman","Justin Willis",0,"Heavyweight"
564,"2018-04-21","David Branch","Thiago Santos",1,"Middleweight"
565,"2018-04-21","Aljamain Sterling","Brett Johns",1,"Bantamweight"
566,"2018-04-21","Dan Hooker","Jim Miller",1,"Lightweight"
567,"2018-04-21","Alex Garcia","Ryan LaFlare",0,"Welterweight"
568,"2018-04-21","Merab Dvalishvili","Ricky Simon",0,"Bantamweight"
569,"2018-04-21","Luan Chagas","Siyar Bahadurzada",0,"Welterweight"
570,"2018-04-21","Corey Anderson","Patrick Cummins",1,"Light Heavyweight"
571,"2018-04-21","Anthony Rocco Martin","Keita Nakamura",1,"Welterweight"
572,"2018-04-14","Dustin Poirier","Justin Gaethje",1,"Lightweight"
573,"2018-04-14","Alex Oliveira","Carlos Condit",1,"Welterweight"
574,"2018-04-14","Israel Adesanya","Marvin Vettori",1,"Middleweight"
575,"2018-04-14","Cortney Casey","Michelle Waterson",0,"Women's Strawweight"
576,"2018-04-14","Antonio Carlos Junior","Tim Boetsch",1,"Middleweight"
577,"2018-04-14","Muslim Salikhov","Ricky Rainey",1,"Welterweight"
578,"2018-04-14","John Moraga","Wilson Reis",1,"Flyweight"
579,"2018-04-14","Brad Tavares","Krzysztof Jotko",1,"Middleweight"
580,"2018-04-14","Dan Moret","Gilbert Burns",0,"Lightweight"
581,"2018-04-14","Lauren Mueller","Shana Dobson",1,"Women's Flyweight"
582,"2018-04-14","Dhiego Lima","Yushin Okami",0,"Welterweight"
583,"2018-04-14","Adam Wieczorek","Arjan Bhullar",1,"Heavyweight"
584,"2018-04-14","Alejandro Perez","Matthew Lopez",1,"Bantamweight"
585,"2018-04-14","Luke Sanders","Patrick Williams",1,"Bantamweight"
586,"2018-04-07","Al Iaquinta","Khabib Nurmagomedov",0,"Lightweight"
587,"2018-04-07","Joanna Jedrzejczyk","Rose Namajunas",0,"Women's Strawweight"
588,"2018-04-07","Calvin Kattar","Renato Moicano",0,"Featherweight"
589,"2018-04-07","Kyle Bochniak","Zabit Magomedsharipov",0,"Featherweight"
590,"2018-04-07","Chris Gruetzemacher","Joe Lauzon",1,"Lightweight"
591,"2018-04-07","Felice Herrig","Karolina Kowalkiewicz",0,"Women's Strawweight"
592,"2018-04-07","Evan Dunham","Olivier Aubin-Mercier",0,"Lightweight"
593,"2018-04-07","Ashlee Evans-Smith","Bec Rawlings",1,"Women's Flyweight"
594,"2018-04-07","Devin Clark","Mike Rodriguez",1,"Light Heavyweight"
595,"2018-03-17","Alexander Volkov","Fabricio Werdum",1,"Heavyweight"
596,"2018-03-17","Jan Blachowicz","Jimi Manuwa",1,"Light Heavyweight"
597,"2018-03-17","Terrion Ware","Tom Duquesnoy",0,"Bantamweight"
598,"2018-03-17","Leon Edwards","Peter Sobotta",1,"Welterweight"
599,"2018-03-17","Charles Byrd","John Phillips",1,"Middleweight"
600,"2018-03-17","Danny Roberts","Oliver Enkamp",1,"Welterweight"
601,"2018-03-17","Danny Henry","Hakeem Dawodu",1,"Featherweight"
602,"2018-03-17","Magomed Ankalaev","Paul Craig",0,"Light Heavyweight"
603,"2018-03-17","Kajan Johnson","Stevie Ray",1,"Lightweight"
604,"2018-03-17","Dmitry Sosnovskiy","Mark Godbeer",1,"Heavyweight"
605,"2018-03-03","Cris Cyborg","Yana Kunitskaya",1,"Women's Featherweight"
606,"2018-03-03","Brian Ortega","Frankie Edgar",1,"Featherweight"
607,"2018-03-03","Andre Soukhamthath","Sean O'Malley",0,"Bantamweight"
608,"2018-03-03","Andrei Arlovski","Stefan Struve",1,"Heavyweight"
609,"2018-03-03","Cat Zingano","Ketlen Vieira",0,"Women's Bantamweight"
610,"2018-03-03","Ashley Yoder","Mackenzie Dern",0,"Women's Strawweight"
611,"2018-03-03","Alexander Hernandez","Beneil Dariush",1,"Lightweight"
612,"2018-03-03","John Dodson","Pedro Munhoz",1,"Bantamweight"
613,"2018-03-03","CB Dollaway","Hector Lombard",1,"Middleweight"
614,"2018-03-03","Mike Pyle","Zak Ottow",0,"Welterweight"
615,"2018-03-03","Bryan Caraway","Cody Stamann",0,"Bantamweight"
616,"2018-03-03","Adam Milstead","Jordan Johnson",0,"Light Heavyweight"
617,"2018-02-24","Jeremy Stephens","Josh Emmett",1,"Featherweight"
618,"2018-02-24","Jessica Andrade","Tecia Torres",1,"Women's Strawweight"
619,"2018-02-24","Ilir Latifi","Ovince Saint Preux",1,"Light Heavyweight"
620,"2018-02-24","Max Griffin","Mike Perry",1,"Welterweight"
621,"2018-02-24","Brian Kelleher","Renan Barao",1,"Bantamweight"
622,"2018-02-24","Marion Reneau","Sara McMann",1,"Women's Bantamweight"
623,"2018-02-24","Angela Hill","Maryna Moroz",1,"Women's Strawweight"
624,"2018-02-24","Alan Jouban","Ben Saunders",1,"Welterweight"
625,"2018-02-24","Marcin Prachnio","Sam Alvey",0,"Light Heavyweight"
626,"2018-02-24","Rani Yahya","Russell Doane",1,"Bantamweight"
627,"2018-02-24","Alex Perez","Eric Shelton",1,"Flyweight"
628,"2018-02-24","Albert Morales","Manny Bermudez",0,"Bantamweight"
629,"2018-02-18","Donald Cerrone","Yancy Medeiros",1,"Welterweight"
630,"2018-02-18","Derrick Lewis","Marcin Tybura",1,"Heavyweight"
631,"2018-02-18","Francisco Trinaldo","James Vick",0,"Lightweight"
632,"2018-02-18","Curtis Millender","Thiago Alves",1,"Welterweight"
633,"2018-02-18","Brandon Davis","Steven Peterson",1,"Featherweight"
634,"2018-02-18","Sage Northcutt","Thibault Gouti",1,"Lightweight"
635,"2018-02-18","Diego Ferreira","Jared Gordon",1,"Lightweight"
636,"2018-02-18","Brian Camozzi","Geoff Neal",0,"Welterweight"
637,"2018-02-18","Joby Sanchez","Roberto Sanchez",0,"Flyweight"
638,"2018-02-18","Lucie Pudilova","Sarah Moras",1,"Women's Bantamweight"
639,"2018-02-18","Alex Morono","Joshua Burkman",1,"Welterweight"
640,"2018-02-18","Oskar Piechota","Tim Williams",1,"Middleweight"
641,"2018-02-10","Luke Rockhold","Yoel Romero",0,"Middleweight"
642,"2018-02-10","Curtis Blaydes","Mark Hunt",1,"Heavyweight"
643,"2018-02-10","Cyril Asker","Tai Tuivasa",0,"Heavyweight"
644,"2018-02-10","Jake Matthews","Li Jingliang",1,"Welterweight"
645,"2018-02-10","Saparbeg Safarov","Tyson Pedro",0,"Light Heavyweight"
646,"2018-02-10","Damien Brown","Dong Hyun Ma",0,"Lightweight"
647,"2018-02-10","Israel Adesanya","Rob Wilkinson",1,"Middleweight"
648,"2018-02-10","Alexander Volkanovski","Jeremy Kennedy",1,"Featherweight"
649,"2018-02-10","Ben Nguyen","Jussier Formiga",0,"Flyweight"
650,"2018-02-10","Mizuto Hirota","Ross Pearson",0,"Lightweight"
651,"2018-02-10","Jose Quinonez","Teruto Ishihara",1,"Bantamweight"
652,"2018-02-10","Daichi Abe","Luke Jumeau",0,"Welterweight"
653,"2018-02-03","Eryk Anders","Lyoto Machida",0,"Middleweight"
654,"2018-02-03","Priscila Cachoeira","Valentina Shevchenko",0,"Women's Flyweight"
655,"2018-02-03","Desmond Green","Michel Prazeres",0,"Lightweight"
656,"2018-02-03","Marcelo Golm","Tim Johnson",0,"Heavyweight"
657,"2018-02-03","Douglas Silva de Andrade","Marlon Vera",1,"Bantamweight"
658,"2018-02-03","Anthony Smith","Thiago Santos",0,"Middleweight"
659,"2018-02-03","Sergio Moraes","Tim Means",1,"Welterweight"
660,"2018-02-03","Alan Patrick","Damir Hadzovic",1,"Lightweight"
661,"2018-02-03","Maia Stevenson","Polyana Viana",0,"Women's Strawweight"
662,"2018-02-03","Iuri Alcantara","Joe Soto",1,"Bantamweight"
663,"2018-02-03","Deiveson Figueiredo","Joseph Morales",1,"Flyweight"
664,"2018-01-27","Derek Brunson","Jacare Souza",0,"Middleweight"
