Movie,Character,House,Dialogue
Sorcerer_stone,Movie_Harry,Gryffindor, Muggles?
Sorcerer_stone,Movie_Harry,Gryffindor, Excuse me! C-could you tell me how to
Sorcerer_stone,Movie_Harry,Gryffindor," No, not at all."
Sorcerer_stone,Movie_Harry,Gryffindor, I'm Harry. Harry Potter.
Sorcerer_stone,Movie_Harry,Gryffindor, The what?
Sorcerer_stone,Movie_Harry,Gryffindor," Oh, yeah. {lifts up hair}"
Sorcerer_stone,Movie_Harry,Gryffindor, {pulls out coins} We'll take the lot!
Sorcerer_stone,Movie_Harry,Gryffindor, Bertie Bott's Every Flavour Beans?
Sorcerer_stone,Movie_Harry,Gryffindor," {picks up blue and gold package} These aren't real chocolate frogs, are they?"
Sorcerer_stone,Movie_Harry,Gryffindor," Hey, I got Dumbledore!"
Sorcerer_stone,Movie_Harry,Gryffindor," Hey, he's gone!"
Sorcerer_stone,Movie_Harry,Gryffindor, Just a little bit.
Sorcerer_stone,Movie_Harry,Gryffindor, Yeah!
Sorcerer_stone,Movie_Harry,Gryffindor," Hey, Hagrid."
Sorcerer_stone,Movie_Harry,Gryffindor," I think I can tell who the wrong sort are for myself, thanks."
Sorcerer_stone,Movie_Harry,Gryffindor, Ahh! {puts hand on forehead}
Sorcerer_stone,Movie_Harry,Gryffindor," Nothing...it's nothing, I'm fine."
Sorcerer_stone,Movie_Harry,Gryffindor, {whispers} Not Slytherin. Not Slytherin.
Sorcerer_stone,Movie_Harry,Gryffindor, Wow.
Sorcerer_stone,Movie_Harry,Gryffindor," Say, Percy, who's that teacher talking to Professor Quirrell?"
Sorcerer_stone,Movie_Harry,Gryffindor, What's he teach?
Sorcerer_stone,Movie_Harry,Gryffindor, I think she fancies you.
Sorcerer_stone,Movie_Harry,Gryffindor, We got lost.
Sorcerer_stone,Movie_Harry,Gryffindor," I don't know, Sir."
Sorcerer_stone,Movie_Harry,Gryffindor," I don't know, Sir."
Sorcerer_stone,Movie_Harry,Gryffindor, What's Seamus trying to do to that glass of water?
Sorcerer_stone,Movie_Harry,Gryffindor, Can I borrow this? {Ron nods} Thanks.
Sorcerer_stone,Movie_Harry,Gryffindor," Hey, Ron, somebody broke into Gringotts. Listen, Believed to be the work of dark witches or wizards unknown, Gringotts goblins, while acknowledging the breach, insist that nothing was taken. The vault in question, number 713, had in fact been emptied earlier that same day. That's odd. That's the vault Hagrid and I went to."
Sorcerer_stone,Movie_Harry,Gryffindor, Whoa. {Hermione stares as the class continues.}
Sorcerer_stone,Movie_Harry,Gryffindor, Neville! {shouting}
Sorcerer_stone,Movie_Harry,Gryffindor," Give it here, Malfoy."
Sorcerer_stone,Movie_Harry,Gryffindor," Give it here, Malfoy, or I'll knock you off your broom!"
Sorcerer_stone,Movie_Harry,Gryffindor," A century, according to McGonagall."
Sorcerer_stone,Movie_Harry,Gryffindor, But I've never even played Quidditch. What if I make a fool of myself?
Sorcerer_stone,Movie_Harry,Gryffindor, I-I didn't know.
Sorcerer_stone,Movie_Harry,Gryffindor, Who doesn't?
Sorcerer_stone,Movie_Harry,Gryffindor, What's happening?
Sorcerer_stone,Movie_Harry,Gryffindor, {taps Ron} Let's go this way.
Sorcerer_stone,Movie_Harry,Gryffindor, Does anyone feel like...we shouldn't be here?
Sorcerer_stone,Movie_Harry,Gryffindor, Let's go.
Sorcerer_stone,Movie_Harry,Gryffindor, Run!
Sorcerer_stone,Movie_Harry,Gryffindor, It's locked!
Sorcerer_stone,Movie_Harry,Gryffindor," And for good reason. {Ron and Hermione turn to stand with Harry. There is a massively huge three headed dog sleeping in front of them. The dog, FLUFFY, begins to wake. It growls, yawns, and growls more...noticing the intruders.}"
Sorcerer_stone,Movie_Harry,Gryffindor, Guarding something?
Sorcerer_stone,Movie_Harry,Gryffindor, {throws back} I think so. What are those? {points to two squirming chained down balls.}
Sorcerer_stone,Movie_Harry,Gryffindor, I like this ball.
Sorcerer_stone,Movie_Harry,Gryffindor, What do I do with it?
Sorcerer_stone,Movie_Harry,Gryffindor, Whoa.
Sorcerer_stone,Movie_Harry,Gryffindor," I think we're going to need another feather over here, Professor."
Sorcerer_stone,Movie_Harry,Gryffindor, I think she heard you.
Sorcerer_stone,Movie_Harry,Gryffindor, Where's Hermione?
Sorcerer_stone,Movie_Harry,Gryffindor, How could a troll get in?
Sorcerer_stone,Movie_Harry,Gryffindor, Hermione! She doesn't know!
Sorcerer_stone,Movie_Harry,Gryffindor, He's going into the Girl's Bathroom!
Sorcerer_stone,Movie_Harry,Gryffindor," Hermione, move!"
Sorcerer_stone,Movie_Harry,Gryffindor," Whooa! Whoa, whoa! {He lands on the troll's head, and is hurled forward, then back, and his wand goes up the troll's nose.}"
Sorcerer_stone,Movie_Harry,Gryffindor," Whoa, whoa whoa!"
Sorcerer_stone,Movie_Harry,Gryffindor, Do something! {swipe}
Sorcerer_stone,Movie_Harry,Gryffindor, Anything! Hurry up!
Sorcerer_stone,Movie_Harry,Gryffindor, I don't think so. Just knocked out. {He grabs his wand...which is covered in goo.} Ew. Troll bogies.
Sorcerer_stone,Movie_Harry,Gryffindor, I'm not hungry.
Sorcerer_stone,Movie_Harry,Gryffindor, That explains the blood.
Sorcerer_stone,Movie_Harry,Gryffindor," Listen, last night, I'm guessing Snape let the troll in as a diversion so he could try and get past that 3 headed dog. But, he got himself bitten, that's why he's limping."
Sorcerer_stone,Movie_Harry,Gryffindor," The day I was at Gringotts, Hagrid took something out of one of the vaults. He said it was Hogwarts' business, very secret."
Sorcerer_stone,Movie_Harry,Gryffindor, That's what the dog's guarding. That's what Snape wants.
Sorcerer_stone,Movie_Harry,Gryffindor, But I-I never get mail.
Sorcerer_stone,Movie_Harry,Gryffindor, It's a broomstick!
Sorcerer_stone,Movie_Harry,Gryffindor, But who...?
Sorcerer_stone,Movie_Harry,Gryffindor, A little bit.
Sorcerer_stone,Movie_Harry,Gryffindor, What happened?
Sorcerer_stone,Movie_Harry,Gryffindor, Yes! {a bludger zooms by him.} Whoa!
Sorcerer_stone,Movie_Harry,Gryffindor, Yes!
Sorcerer_stone,Movie_Harry,Gryffindor, Whoa! Whooa!
Sorcerer_stone,Movie_Harry,Gryffindor, Who knows. Why was he trying to get past that 3 headed dog on Halloween?
Sorcerer_stone,Movie_Harry,Gryffindor, Yes?
Sorcerer_stone,Movie_Harry,Gryffindor," But Hagrid, whatever Fluffy's guarding, Snape's trying to steal it!"
Sorcerer_stone,Movie_Harry,Gryffindor, Exactly.
Sorcerer_stone,Movie_Harry,Gryffindor, Nicholas Flamel?
Sorcerer_stone,Movie_Harry,Gryffindor, Nicholas Flamel...Who's Nicholas Flamel?
Sorcerer_stone,Movie_Harry,Gryffindor, Knight to E-5.
Sorcerer_stone,Movie_Harry,Gryffindor," Happy Christmas, Ron. What are you wearing?"
Sorcerer_stone,Movie_Harry,Gryffindor, I've got presents?
Sorcerer_stone,Movie_Harry,Gryffindor, Oh! {Harry runs down the stairs.}
Sorcerer_stone,Movie_Harry,Gryffindor," ""Your father left this in my possession before he died. It is time it was returned to you. Use it well."""
Sorcerer_stone,Movie_Harry,Gryffindor, Some kind of...cloak.
Sorcerer_stone,Movie_Harry,Gryffindor, My body's gone!
Sorcerer_stone,Movie_Harry,Gryffindor, I'm invisible??
Sorcerer_stone,Movie_Harry,Gryffindor," {comes over} There was no name. It just said, ""Use it well."""
Sorcerer_stone,Movie_Harry,Gryffindor, {Reading books} Famous fire eaters...15th Century Fiends...Flamel...Nicholas Flamel...where are you?
Sorcerer_stone,Movie_Harry,Gryffindor," Mum? {the woman nods and smiles} Dad? {nods and smiles. Harry reaches out to touch them, but only gets the mirror. Then, his mother puts her hand on his shoulder. He puts his own hand on his own shoulders, as if trying to feel her there."
Sorcerer_stone,Movie_Harry,Gryffindor," Ron! You've really got to see this! Ron! You've got to see this! {pulls back covers. Ron wakes up.} Ron, Ron, come on. Get out of bed!"
Sorcerer_stone,Movie_Harry,Gryffindor," There's something you've got to see. Now, come on!"
Sorcerer_stone,Movie_Harry,Gryffindor," Come on. Come. Come look, it's my parents!"
Sorcerer_stone,Movie_Harry,Gryffindor," {moves over} Look in properly. Go on. Stand there. There. You see them, don't you? Thats my dad"
Sorcerer_stone,Movie_Harry,Gryffindor, How can it? Both my parents are dead. {Harry smiles sadly.}
Sorcerer_stone,Movie_Harry,Gryffindor," So, then it shows us what we want? Whatever we want?"
Sorcerer_stone,Movie_Harry,Gryffindor, Shh!
Sorcerer_stone,Movie_Harry,Gryffindor, Hagrid!
Sorcerer_stone,Movie_Harry,Gryffindor, We think Snape's trying to steal it.
Sorcerer_stone,Movie_Harry,Gryffindor," Hagrid, we know he's after the Stone. We just don't know why."
Sorcerer_stone,Movie_Harry,Gryffindor, What?
Sorcerer_stone,Movie_Harry,Gryffindor," Wait a minute. {Ron and a big black boarhound, FANG, meet. Fang sniffs Ron.} One of the teachers?"
Sorcerer_stone,Movie_Harry,Gryffindor," Uh, Hagrid, what exactly is that?"
Sorcerer_stone,Movie_Harry,Gryffindor, Norbert?
Sorcerer_stone,Movie_Harry,Gryffindor, Malfoy.
Sorcerer_stone,Movie_Harry,Gryffindor, Hagrid always wanted a dragon. He told me so the first time I met him.
Sorcerer_stone,Movie_Harry,Gryffindor, I don't understand. Is that bad?
Sorcerer_stone,Movie_Harry,Gryffindor, 50?!
Sorcerer_stone,Movie_Harry,Gryffindor," Hagrid, what's that?"
Sorcerer_stone,Movie_Harry,Gryffindor," If I didn't know better, Draco, I'd say you were scared."
Sorcerer_stone,Movie_Harry,Gryffindor," What is it, Fang?"
Sorcerer_stone,Movie_Harry,Gryffindor, {rises} But what was that thing you saved me from?
Sorcerer_stone,Movie_Harry,Gryffindor, But who would choose such a life?
Sorcerer_stone,Movie_Harry,Gryffindor, Do you mean to say...that that thing that killed the unicorn...that was drinking its blood...that was Voldemort?
Sorcerer_stone,Movie_Harry,Gryffindor, The Philosopher's Stone.
Sorcerer_stone,Movie_Harry,Gryffindor," But he's weak. He's living off the unicorns. Don't you see? We had it wrong. Snape doesn't want the stone for himself, he wants the stone for Voldemort. With the Elixir of Life, Voldemort will be strong again. He'll He'll come back. {Sits down.}"
Sorcerer_stone,Movie_Harry,Gryffindor," I think if he'd had the chance, he might have tried to kill me tonight."
Sorcerer_stone,Movie_Harry,Gryffindor, My scar. It keeps burning.
Sorcerer_stone,Movie_Harry,Gryffindor, Not like this.
Sorcerer_stone,Movie_Harry,Gryffindor," I think it's a warning. It means dangers coming. Uhh! {He rubs scar and then sees Hagrid across the field, at his hut.} Oh. Of course! {runs for hut.}"
Sorcerer_stone,Movie_Harry,Gryffindor," Don't you think it's a bit odd that what Hagrid wants more than anything is a dragon, and a stranger shows up and just happens to have one? {They approach Hagrid, who is playing the Harry Potter theme on his flute.} I mean, how many people wander around with dragon eggs in their pockets? Why didn't I see it before? Hagrid, who gave you the dragon egg? {Hagrid stops playing.} What did he look like?"
Sorcerer_stone,Movie_Harry,Gryffindor," The stranger, though, you and he must have talked."
Sorcerer_stone,Movie_Harry,Gryffindor, And did he seem interested in Fluffy?
Sorcerer_stone,Movie_Harry,Gryffindor," We have to see Professor Dumbledore, immediately!"
Sorcerer_stone,Movie_Harry,Gryffindor, He's gone?! Now? But this is important! It's about...the Philosopher's Stone.
Sorcerer_stone,Movie_Harry,Gryffindor, Someone's going to try and steal it.
Sorcerer_stone,Movie_Harry,Gryffindor," That was no stranger Hagrid met in the village. It was Snape, which means he knows how to get past Fluffy."
Sorcerer_stone,Movie_Harry,Gryffindor, We go down the trapdoor. Tonight.
Sorcerer_stone,Movie_Harry,Gryffindor, Trevor.
Sorcerer_stone,Movie_Harry,Gryffindor," Now, Neville, listen. We were"
Sorcerer_stone,Movie_Harry,Gryffindor, Let's go. {Walks by Neville} Sorry.
Sorcerer_stone,Movie_Harry,Gryffindor, Snape's already been here. He's put a spell on the harp. {They approach the sleeping dog.}
Sorcerer_stone,Movie_Harry,Gryffindor, We have to move its paw.
Sorcerer_stone,Movie_Harry,Gryffindor," Come on! {grabs paw, which is blocking the door.} Okay. Push! {They strain and move it. They open the door.} I'll go first. Don't follow until I give you a sign. {Fluffy's eyes open.} If something bad happens, get yourselves out...Does it seem a bit...quiet?"
Sorcerer_stone,Movie_Harry,Gryffindor, Jump! Go! {They all jump through the trapdoor.}
Sorcerer_stone,Movie_Harry,Gryffindor, Whoa! {The plant begins to move towards them.} Oh. Ahh! {The plant ties them up.}
Sorcerer_stone,Movie_Harry,Gryffindor, Hermione! Where are you?!
Sorcerer_stone,Movie_Harry,Gryffindor," Yeah, yeah, I'm fine."
Sorcerer_stone,Movie_Harry,Gryffindor, Apparently not.
Sorcerer_stone,Movie_Harry,Gryffindor, What?
Sorcerer_stone,Movie_Harry,Gryffindor," Ron, are you okay?"
Sorcerer_stone,Movie_Harry,Gryffindor, Okay.
Sorcerer_stone,Movie_Harry,Gryffindor, Lucky Hermione pays attention in Herbology.
Sorcerer_stone,Movie_Harry,Gryffindor, I don't know. Sounds like wings.
Sorcerer_stone,Movie_Harry,Gryffindor," They're not birds, they're keys. And I'll bet one of them fits that door. {They come upon a broomstick, suspended in the air.}"
Sorcerer_stone,Movie_Harry,Gryffindor, I don't know. Strange.
Sorcerer_stone,Movie_Harry,Gryffindor, There! I see it! {points} The one with the broken wing! {He looks at the broom.}
Sorcerer_stone,Movie_Harry,Gryffindor, It's too simple.
Sorcerer_stone,Movie_Harry,Gryffindor, Catch the key!
Sorcerer_stone,Movie_Harry,Gryffindor, Where are we? A graveyard.
Sorcerer_stone,Movie_Harry,Gryffindor, There's the door.
Sorcerer_stone,Movie_Harry,Gryffindor, Wait a minute.
Sorcerer_stone,Movie_Harry,Gryffindor," No, Ron! No!"
Sorcerer_stone,Movie_Harry,Gryffindor, He's going to sacrifice himself!
Sorcerer_stone,Movie_Harry,Gryffindor," RON! {Hermione starts walking to him.} NO! Don't move! Dont forget, we're still playing. {Hermione moves back. Harry walks the diagonal in front of the King.} Checkmate. {The Kings sword falls onto the ground victory. Harry breathes out and then the two run to Ron. They bend beside him.} Take care of Ron. Then, go to the owlery. Send a message to Dumbledore. Ron's right...I have to go on."
Sorcerer_stone,Movie_Harry,Gryffindor, Not as good as you.
Sorcerer_stone,Movie_Harry,Gryffindor, You? {Quirrell turns around.} No. It can't be...Snape. He was the one
Sorcerer_stone,Movie_Harry,Gryffindor," B-but, that day, during the Quidditch Match, Snape tried to kill me."
Sorcerer_stone,Movie_Harry,Gryffindor, Snape was trying to...save me?
Sorcerer_stone,Movie_Harry,Gryffindor, Th-then you let the troll in.
Sorcerer_stone,Movie_Harry,Gryffindor, I-I'm shaking hands with Dumbledore. I've won the house cup.
Sorcerer_stone,Movie_Harry,Gryffindor, Voldemort.
Sorcerer_stone,Movie_Harry,Gryffindor, {shakes his head} Never!
Sorcerer_stone,Movie_Harry,Gryffindor, You liar!
Sorcerer_stone,Movie_Harry,Gryffindor," Ahhhhhhhhh! {Voldemort flies away. Harry falls to the ground, unconscious. He holds the stone in an outstretched hand.}"
Sorcerer_stone,Movie_Harry,Gryffindor, Admirers?
Sorcerer_stone,Movie_Harry,Gryffindor, Ron was here? Is he all right? What about Hermione?
Sorcerer_stone,Movie_Harry,Gryffindor," But, what happened to the Stone?"
Sorcerer_stone,Movie_Harry,Gryffindor," But Flamel, he'll die, won't he?"
Sorcerer_stone,Movie_Harry,Gryffindor," How is it I got the Stone, sir? One minute I was staring in the mirror, and the next..."
